Plant_ID,Temperature_C,Humidity_%,Soil_Moisture_%,Soil_pH,Nutrient_Level,Light_Intensity_lux,Health_Score,Health_Status
Plant_217,22.681524356387285,53.26509375756132,38.44920395939107,5.671688396161113,68.56647436561954,20872.894190412328,80.1222354841517,1
Plant_218,24.289544179779973,62.78994162223802,44.008010780612665,6.237775931868674,45.18234028906525,18478.974022189832,68.03334407715604,0
Plant_219,23.54390935651269,51.64652946740243,76.49582683749773,6.1323482696590235,53.24458604352517,18458.29812005347,77.34439487481458,1
Plant_220,25.245622418158966,81.45149127773388,41.29461448881005,6.860739661878672,31.96137207437635,16403.145806018372,93.7010185361037,1
Plant_221,31.943975700020527,48.12401580970487,39.62489771968167,5.974929630198927,26.080437956869762,25354.325117555287,91.99299572921586,1
Plant_222,19.398204422224758,63.09820710227027,35.286872915472614,6.8787475746687425,58.447743757817,20040.35109385788,79.67723105897382,1
Plant_223,27.058780571123542,66.33776880932099,56.16287957249905,7.185268071998356,49.9443970635193,19325.440832615444,79.12915273856851,1
Plant_224,20.161852386431043,64.13799097451498,42.28163740172845,6.847601450041999,61.78512689798423,17213.623755642624,98.79874549421008,1
Plant_225,23.5842044026317,58.147123411222914,35.25940442517861,6.641875511830751,36.26597111030251,28806.973706983335,85.20756120358712,1
Plant_226,28.2668517909021,58.70179300266574,64.81956048409518,6.006063329549625,55.199021395287524,16780.015903331314,76.72193540123477,1
Plant_227,25.19284005728639,60.438114719791095,66.29404506770456,6.076574516937318,68.68817840543853,18713.45622318178,65.73981882879548,0
Plant_228,21.76676566621208,58.529979983715116,35.99364651391942,7.124809452648333,54.19705608357266,21247.51050885818,83.93873218164744,1
Plant_229,22.854088872220096,69.6387911679491,17.001900729590755,6.889674501952666,52.76581505591049,21800.638897232835,88.29323772582862,1
Plant_230,27.038793246804026,82.10523001591352,60.11270534755383,6.480490240311228,50.0855608082435,22873.79616564705,73.68348475486356,1
Plant_231,22.80890010484859,54.425082149921664,34.73055261359994,6.2910452271170545,34.291185428740874,25422.82552330779,82.91202755138032,1
Plant_232,25.649375768745923,46.301970204209226,56.85938398744153,5.487096063444311,63.55572935710348,21518.472966382138,76.3642670508497,1
Plant_233,25.13671551971144,59.117179516487454,15.448442734322466,5.964573790657781,43.89142360194934,16831.907600099996,78.15967600800997,1
Plant_234,23.04519895718255,85.79709337654319,58.38896007448964,7.455709543569862,55.04483256383017,19229.164624634657,55.12177942437668,0
Plant_235,31.431832267975977,51.963254320302696,26.83242106078828,5.859772214498767,34.36965693428746,20923.497117541654,77.78218596283864,1
Plant_236,26.901757066954033,76.39116805444067,55.96146178599787,6.59473991061054,38.2054033549222,26204.67812451747,89.69369302408055,1
Plant_237,18.924572240027178,76.77700814076441,45.21409601754651,7.003721986597599,64.35087399222235,15806.583564727109,73.68597444433442,1
Plant_238,25.559362944308283,54.46411758292005,30.690908709050326,5.872538665998854,46.52697711042157,23607.72951567568,80.52526368215317,1
Plant_239,23.014640605694836,65.68983079185276,38.894455306098294,6.592355237390541,64.53275476042545,20539.74310863925,72.44049293308079,1
Plant_240,27.557300004388672,76.28396623128538,55.294776854350516,6.9689577687553275,49.21769340941482,22513.491605688443,83.60441676292773,1
Plant_241,22.622437784701898,56.20872259012513,46.58841679672852,6.506249660953626,31.581022270421425,19694.015850092204,77.83476802463827,1
Plant_242,24.655790675599302,57.964196398976384,53.766194707087266,7.934201527833384,58.920675997317204,17472.70210962102,70.60758459317994,1
Plant_243,26.51496183694137,54.18319086051356,74.64660876773229,5.665700370560902,44.10107682244392,22252.618338203996,93.32551467665128,1
Plant_244,27.597265582510364,49.852432693071336,21.53637582433423,7.02936426494194,56.98688813517043,21963.293081316864,89.28932013532216,1
Plant_245,21.39911077883267,53.50722454933993,69.25818862452937,6.413599131301768,50.25210867540082,22916.170897219166,73.95093236071826,1
Plant_246,23.996496292477154,47.760597332377436,46.565339062848196,6.885960077418337,34.568817720571296,19960.086093864094,84.97788309417777,1
Plant_247,23.575164066517132,60.34083468259226,31.51823927515308,6.720653575849623,51.64294765370569,18200.533930040452,85.3741200282038,1
Plant_248,23.040012302278864,52.30026768941358,25.04529561391515,6.1334219014450015,71.96223142152799,15323.639014928474,86.42301235011176,1
Plant_249,30.29636272084329,62.33785911790748,42.163194138344494,6.61449819622967,54.92986458514459,22458.11980441822,63.05744104004923,0
Plant_250,26.214945132882868,44.44104353796373,58.82475167886689,5.571049274300856,49.42482246994537,21271.66844733196,90.06606541032627,1
Plant_251,21.217348136994865,63.30880232214457,43.08676319433699,6.801623750285697,60.75343401956898,17102.652101408123,74.30301037074268,1
Plant_252,27.753585841164327,68.33528961608924,67.66732395371021,6.649079232995263,52.106684652031106,18384.278980110128,76.42172066558733,1
Plant_253,31.3664685910379,40.062643574285445,23.232364649226618,6.819330084321551,52.09534230262794,18599.72356414568,106.37881752260199,1
Plant_254,28.09739578165344,63.74056569847572,44.81866578230918,7.029059162543575,39.083748278408976,15551.046704052746,83.01873380721011,1
Plant_255,20.44189010213796,72.27668992473292,26.214098333803214,6.6838099201048555,52.33848025789598,17546.952810184597,76.13677524552824,1
Plant_256,23.547297781401245,47.90358981308795,50.45447823937452,6.574044709899138,60.35443416416945,16598.508929580938,57.94705627244094,0
Plant_257,28.800733447559868,76.72572386837703,58.30331085145951,6.059465831669354,41.63937847899975,18762.56296433619,93.89764133946356,1
Plant_258,22.876991603143658,64.19019009366045,38.6885730947842,6.143889618175475,64.24495821246947,17783.90750501131,66.54790329191397,0
Plant_259,26.331458284438686,52.949881442415915,5.936792150592986,7.093367310088666,49.08293975854874,15118.985237399753,69.96561096500497,0
Plant_260,27.32390216028801,59.44230922342294,47.98422220194742,7.218167702852989,41.12230488461459,26067.770691708443,76.6864770091215,1
Plant_261,22.21920858526575,65.58326912521723,51.55107827600264,6.380944781843973,59.976320769202445,23757.622193087693,94.16411791700293,1
Plant_262,24.8214239318146,60.760053914124114,51.06442132442547,6.523001373626637,47.132057642617305,17662.941735440043,87.73239986665759,1
Plant_263,15.276197979792782,65.38755992446369,63.53673287733231,6.047692812503117,57.59514887486108,20817.264189960828,78.4216249015974,1
Plant_264,21.92683707599713,50.79326406920634,28.934194805264266,7.0863784226337225,47.08241367741463,21252.395269463887,83.08292063638821,1
Plant_265,24.242295545820518,61.69360824036078,55.20324158175674,6.832708411845889,49.40173856470096,23573.25756432043,73.99614307128894,1
Plant_266,21.25665045410545,45.8628550309502,62.88761268716962,7.470608718231874,54.93560204334292,17544.184920019765,81.39653689565351,1
Plant_267,29.897233911794906,58.887739386513,18.321186239902246,6.060838461410131,52.90897057590006,23276.320351947277,80.73336744778136,1
Plant_268,20.7095758661181,50.960923585352106,49.79477738878466,6.310996050490892,30.044682195482615,18356.284087379194,89.68769895681353,1
Plant_269,23.67986653990905,52.64470057410233,37.43730253488493,6.615722961262787,38.78756259905608,15992.41278749416,89.67178122438949,1
Plant_270,25.392221731858275,72.36093175210438,43.77715990347531,6.823244768862885,59.29409984790816,22172.40967794349,84.93977382205645,1
Plant_271,29.323819867198345,70.9131012059427,50.215147253075045,6.392166181226184,48.678634110984525,23872.275272367286,76.37652442453897,1
Plant_272,20.69241354646168,66.09138120907177,37.691571538296714,6.06351945477315,44.762686972285785,27763.726920592053,87.41822294390127,1
Plant_273,28.48949125646488,49.07687235327421,34.86437881257582,6.9407037644617855,36.41425984742526,16400.82420472936,79.08031533796954,1
Plant_274,25.03069918305876,56.83591550305198,45.512286262320366,6.860567681272791,39.20263678724152,22096.759055242368,69.18085631286867,0
Plant_275,22.055474046856148,72.13097699979184,28.69131091705796,6.041862949718137,29.782013600380527,18770.5962686194,75.96712208089062,1
Plant_276,26.386310422789812,61.417169136399046,28.71262306672222,7.177721400552748,48.987192812984674,22350.076131572096,80.84526983784325,1
Plant_277,25.59717908672041,83.19329539981695,55.19059924434755,7.085099354598302,44.01562419418953,15588.531346306248,89.10215783664745,1
Plant_278,23.199349368523617,63.93317839394372,27.768089472620158,6.567148248623896,40.33412109014685,16211.690672904308,78.16471827842847,1
Plant_279,25.209406254970055,61.92049116490031,54.994687513638176,6.5397989311880185,49.318765748320466,17672.375530500547,67.90801288760395,0
Plant_280,23.84405920941472,56.908835357974986,51.938869392809266,6.777028885557954,53.63970630852738,20236.892137004255,80.56741683296819,1
Plant_281,25.340552035753745,61.33540904782282,19.11289906814105,6.069148464871871,70.93197932209945,18076.756200384934,81.13456040056552,1
Plant_282,26.98639202356314,58.47530163619456,34.83653021496517,6.515015739582041,34.88116580436787,21977.16303174026,81.85837628902753,1
Plant_283,29.758050448436055,67.0810867668859,62.91164104571059,5.42380822769541,61.59381043300522,23080.683854773742,89.1987151595443,1
Plant_284,21.286553503519453,69.56702316794585,30.282517032904778,6.938227822751468,59.73101561015072,21798.73262373607,90.18923240089899,1
Plant_285,31.3991001239688,52.140105394920504,38.033936065359185,5.71925338877907,42.20907260623299,24856.362918982602,74.05789127618334,1
Plant_286,19.143736601432494,46.68767046442222,51.93091339877844,7.2517099142145,52.03235954586031,21247.47988836603,73.83856541951056,1
Plant_287,24.54464471489325,41.637946268967035,56.75085763923893,6.334939953016775,45.42366750662385,16349.309868979499,69.59801289044526,0
Plant_288,26.76495161945373,65.07991326912544,41.22691670933256,6.394166509034411,51.85688580418739,24090.12954061502,86.98815670280476,1
Plant_289,25.842975603205097,48.966333938261265,36.03734707962538,6.186133046957747,65.0913101340455,18184.531293182008,94.48820108337715,1
Plant_290,23.13190144053822,38.471094070475175,66.33554792547761,6.355980563038962,56.05606232631313,22731.25549905671,76.84918072091077,1
Plant_291,24.375633248928175,63.885786045309644,71.08349495696368,7.209265672574018,55.08608373233442,24721.20264966532,77.58569435275007,1
Plant_292,23.5209971960235,84.9299951743279,59.68287076172693,5.25609567173246,45.696906800453576,21370.064032191196,94.66782556898976,1
Plant_293,23.231905729167366,59.939290884601064,46.27977213847536,7.138482693044094,35.15943335075665,15511.523560506052,85.05557853215008,1
Plant_294,27.548806291063073,68.38490774451643,32.8760141753861,6.669011740550854,47.91531789459592,17245.363500470627,84.36235704801055,1
Plant_295,26.071046457895143,60.81829358547565,32.54333390165152,5.896489176071392,62.06608154863915,23968.23340065541,68.09083494026274,0
Plant_296,22.921271214218038,59.01110346808857,52.837711578986365,5.962343803475381,34.72832143410352,19492.631943071552,86.78728069279418,1
Plant_297,27.698799626299753,69.19076482987768,51.275973313330255,7.338196513604101,39.44910631823305,20238.720604826496,70.70863659490242,1
Plant_298,25.921898562629828,57.097254558113484,66.02397889419645,6.027246560028634,51.26267736234068,22276.473248490827,68.65979814065042,0
Plant_299,27.43858635651688,62.673923140719026,54.75675138804209,5.92332474470202,40.153452151527375,22088.96858624097,76.53228423233288,1
Plant_300,26.888886525770836,63.216978061960134,22.45379547360273,7.0686572711823645,42.07476552884788,20836.399437156382,74.14207276551309,1
Plant_301,22.513014967233783,53.31909546356951,60.77921426584378,6.6692764381429575,45.76401418271823,19373.9948863386,77.7840030561496,1
Plant_302,23.319456879409092,69.92042349536523,30.029090590283808,6.0310372117318005,36.343825958098506,19061.99466280293,65.59018365475082,0
Plant_303,27.241880815369786,58.25040243304591,39.24043092071473,6.608312487702309,40.25878153783631,22573.69647587403,89.58816306467672,1
Plant_304,26.831110796300393,52.442548405071555,48.75300309377542,5.987123658179861,57.03427916787309,21660.70859320338,91.27686294516428,1
Plant_305,24.937295218107554,65.36509843570404,74.93501234675946,7.0504106992113025,36.92630217769036,19228.09999814663,60.52657525859186,0
Plant_306,25.351982149926346,51.015320182089624,91.64877834008041,7.030685482436567,34.021278655051624,23246.33693897942,89.78457805666551,1
Plant_307,28.832994687365275,60.281811573691286,54.10084588704274,6.7660030994109714,43.69975020466106,19612.89765461065,71.89471370178373,1
Plant_308,23.22528583349251,59.90881003355796,42.25205071919418,6.680830530623508,57.31955502509846,17445.01347699682,88.56975536982786,1
Plant_309,26.641292143510114,70.85895565831578,53.01758472720825,7.380594062433687,48.0307819200311,17723.087903289965,79.31553507333584,1
Plant_310,24.39342204269832,64.74698232879953,58.31483138810754,6.499843163694113,45.354189218843814,17063.7774910707,80.28775564080999,1
Plant_311,24.34695639031834,59.74973041254856,40.189985616642126,5.909062937289599,50.44358797515607,19182.76995018894,78.14902350578781,1
Plant_312,28.29633055596157,68.17766299200287,71.92817033868484,6.724736956416153,32.54292567140348,23701.17283500858,92.12129204233486,1
Plant_313,27.47624904696409,73.90207549017313,48.45106138787103,7.543023524768557,54.94705653775033,17584.714456908474,67.60411987474971,0
Plant_314,27.440528908001916,65.57810306351863,52.46614633637091,5.992620253407074,53.83435031403644,20565.42728305431,86.07840338735008,1
Plant_315,28.916436421462986,60.103526198433805,54.98886378081692,6.319268616653007,45.90691525904279,18029.93196311776,91.0133016488955,1
Plant_316,25.063011524898275,46.8816376764984,51.32379915921683,6.708223019050727,60.05924511796417,19219.072876185688,87.16340080540411,1
Plant_317,27.045858913884892,49.348863369246274,57.58410750704418,6.47304757549713,38.725039010469615,15469.876364044243,103.24698914323417,1
Plant_318,24.069199730219633,56.94775295645332,35.741202201796156,6.008848209811343,61.27908993253569,19338.385312530387,74.71053237275301,1
Plant_319,25.972499057465328,53.90487797840717,36.62547369080954,7.060928928115235,51.54493665595251,19418.883860585112,89.57304822593531,1
Plant_320,24.609570836896946,58.13028697014554,28.497686505424575,7.6600203610086295,46.63447410121827,21620.863832107087,78.9390936465858,1
Plant_321,25.290987894978155,60.56649924897107,51.59251845930339,6.598065729511954,49.80126364631688,20669.84273976611,92.3340607635267,1
Plant_322,26.785471076310742,65.2969275435673,56.68404755268171,6.0479658551319995,48.92735234189058,16404.823625143865,79.9231100427863,1
Plant_323,22.545337950299583,59.29501221940909,51.866592992278285,5.725519737473262,62.20282896417717,23252.594732130627,76.12124218137531,1
Plant_324,31.277161827056382,64.86501643826202,70.11738650021306,6.62898799061059,39.23320872528986,20630.909120665987,93.06072203871629,1
Plant_325,21.981947855500895,60.6447441481012,44.9160597175643,7.051938671658129,42.37480760853402,20595.18055153246,75.0843806098107,1
Plant_326,21.357434161636803,40.24533433646128,55.03112483388769,6.737583873247691,60.3630289207248,19972.452939844585,65.87274241099443,0
Plant_327,28.474332620500203,50.606646061812455,28.624486857910284,6.498798079540573,44.04465064816141,18446.72765833334,74.83153116826172,1
Plant_328,27.37498808188881,58.55912444278385,39.193504462883986,6.2053641741053465,59.00533077331592,20653.407019246177,86.19032946588533,1
Plant_329,26.872359451156466,47.90305257158892,55.43306636348666,5.953918183640955,66.99435983008709,21426.765307785747,93.92038751587091,1
Plant_330,26.88503652779284,65.99928729996205,57.73653166114716,6.917375663162441,45.98204973058366,14759.312925963335,81.11129375296512,1
Plant_331,24.963259681459256,75.30750832343698,40.59049578503726,6.956885810692793,56.81362326575305,18383.717487961712,93.18197067234026,1
Plant_332,22.308236885542506,72.18761851697317,43.926011222129,5.727135106654633,38.46307718660142,19235.15908878923,66.41825078522406,0
Plant_333,25.22741367458118,57.86557129069792,22.23189379978786,7.294919489090342,57.54733298067809,20768.511817082835,75.56736535182097,1
Plant_334,22.968514865463664,74.90726136849952,39.64456198790086,6.787035610447001,51.99423985986767,23579.93301778138,77.11424882845898,1
Plant_335,27.925359200253254,61.486674572021116,58.35574745279679,7.199797322572897,54.73038282160215,17684.777556209654,78.8544057252748,1
Plant_336,24.558827855493583,56.629140288819606,53.628075241598495,5.828936125757442,43.54427927964605,18506.114459546472,80.84094388250196,1
Plant_337,22.523508409622465,53.8659733645906,52.50998582071814,5.817087922292281,33.389165844328275,18462.39766806035,86.90910957392192,1
Plant_338,24.03584247504102,56.975303135118715,45.746605307714404,6.425515345116351,55.03252064749505,17595.417229686376,75.5519316182951,1
Plant_339,26.238794362826873,56.118231814587716,45.105947379422645,6.751392213447597,29.365968475205456,18958.440514663213,81.39028686953125,1
Plant_340,23.308826341588077,61.70416222375488,35.09518290789829,7.398180411463482,46.82649507757465,22312.40665996391,79.54877109675948,1
Plant_341,22.533338813300706,61.60573981049865,55.482426303038025,6.853039456907566,59.4118186641997,16838.493513906964,70.7411009610885,1
Plant_342,25.731061634475736,60.03046020153415,51.314594165840845,6.378659361593983,51.91897735873036,21283.44318545871,78.86333310918565,1
Plant_343,25.73489971332617,64.3693816974635,52.38028271989199,5.986815396167054,69.48342644789813,14894.293309944995,78.56340470102882,1
Plant_344,23.47917047388661,71.90646274786342,37.10947735998629,7.115000286359575,60.251091525817735,18315.986010673383,78.34919434996954,1
Plant_345,23.58688508314503,69.49554135441323,12.699856201931333,6.0176472871246425,43.46101611674423,19011.53209934604,80.3175945658145,1
Plant_346,25.69614981207291,45.151020315500965,61.45729067630543,7.314234277386161,50.27313379851439,25024.579018742195,80.75673540613386,1
Plant_347,20.655746975508027,34.46078865098045,37.81743815987394,6.357807675196745,49.52629297455564,19175.593085741937,75.67704820892669,1
Plant_348,20.777608676870337,69.34319911239274,32.058363539353195,7.295291036308925,34.17823236653873,13396.269579647245,92.72714733971264,1
Plant_349,22.844667336242694,46.33121301584579,55.4021836787099,6.839465645029639,40.59601083515647,14003.33327941625,68.30519370796983,0
Plant_350,24.35965854486446,57.75234598107316,39.11981040121306,6.431502255278771,44.3923909302014,20102.08875904004,72.79029891530104,1
Plant_351,25.932722696794013,48.298869739406406,60.89904576069932,6.240301814086937,29.637794971440634,21841.312567369725,107.79963624223555,1
Plant_352,29.426068650848656,41.9801956241998,54.25508924365046,6.32954606132696,50.47493468251643,21126.367572881758,69.6200864501077,0
Plant_353,27.572978869606057,65.41462728204787,55.253539848007165,6.714158346187618,47.50928155346959,20502.710317402973,66.4624532529024,0
Plant_354,24.520184410109717,67.59155160302647,24.510664331991986,6.538578248108858,33.27106098688426,23486.778792517,87.34476745001218,1
Plant_355,24.942951376291933,54.2348959927328,63.179159780796006,6.203094295965648,54.04212865277332,18381.226337788605,59.22880146226126,0
Plant_356,21.992411906086573,34.0895770785509,48.91875796850784,6.417184294841184,57.158727446909595,22684.731668080476,77.64726090027561,1
Plant_357,24.944460592022832,54.53755551747517,39.460842911306955,6.5392885148595745,52.27034478864889,15103.955344920749,101.45824925076488,1
Plant_358,24.134024083239584,63.91804005402547,47.15082701013377,5.435632952792594,46.7593182479103,17285.1565011858,64.55064077846599,0
Plant_359,25.968155681014267,45.21088431225871,18.3564715065252,6.729084057394349,55.91442151751855,14578.875815204552,60.18035514261287,0
Plant_360,22.518307169343032,61.83359919779156,51.12979217221006,6.010139387641597,56.80220360476691,19175.46409799062,65.00818798042302,0
Plant_361,26.558039542723517,59.846901508270044,29.559427377268925,5.9233337983971275,53.074035697196884,19861.21634820097,88.98359568346986,1
Plant_362,29.598216739007732,65.79291499601088,24.709945712346983,5.656327826444645,41.75387749565239,20342.30447667956,91.24776719985812,1
Plant_363,24.67371955462943,61.19580368414153,22.164612206731633,5.603053751066055,52.76600765511181,20185.650058661406,74.87411203021492,1
Plant_364,26.205135166296824,50.26931059118444,61.69032562484888,5.822276248443855,61.95480650825479,17217.340007564817,86.83212404001068,1
Plant_365,27.07043197513334,71.96571501664491,35.561049094608165,6.1454895211847544,44.0337094138827,19429.27746676035,93.9025532751199,1
Plant_366,23.796338584342493,58.4147042697303,68.00591564874749,7.476629568763284,70.97939339132431,15507.659994182755,97.87346414429825,1
Plant_367,25.67227744543125,59.72695460490068,36.96297805421553,6.237060162052398,44.74369066014616,24089.686925396752,77.53664718820151,1
Plant_368,25.037777202345385,50.667320409268044,19.3896306361058,6.588875053134016,50.324070133401364,19089.121781305996,56.98528282330013,0
Plant_369,25.293028295646494,55.567177488084894,28.252133400770113,6.700240693253164,43.275144039936634,18533.341642868927,71.79121077590314,1
Plant_370,22.6809706484336,51.15197285973099,63.537174300104084,6.565532593107925,52.23270835920261,24766.820985332248,75.73195805064742,1
Plant_371,25.073530522776828,58.27053940076577,42.66152733094999,6.4612782696370035,32.57778307364725,16273.260399352312,77.4106120342161,1
Plant_372,26.493994873736348,77.11708480142343,36.77569055264099,5.902353118200377,44.53958201183279,16623.238657904094,78.1214059899128,1
Plant_373,29.353430823385125,46.28098857068643,47.40027338779181,7.225463774139606,39.07878799651433,16711.339025394303,91.1889459793067,1
Plant_374,27.87781247825562,43.86438602123259,52.52674104251317,7.403598321818943,51.35338347892291,19796.385854901553,92.74428426687581,1
Plant_375,31.45954737253467,74.71170327493608,61.76098223853691,5.658670652938657,59.94447375508908,21294.894888912793,78.28326346075217,1
Plant_376,22.697957311335852,57.90676322848134,66.7274884483939,5.98798570455681,56.46006187114551,22219.026404353503,90.98484876051819,1
Plant_377,27.616961910162033,53.309272613400836,39.60347031316371,6.360094828811497,26.283406391411077,27715.985952484905,83.57661366631089,1
Plant_378,25.550026017215057,70.39904687396077,25.109284708769426,6.0177311025449045,70.4206965292788,13251.70263739771,80.64505972862571,1
Plant_379,31.56940879965302,53.94384460263136,38.79802258315086,6.752982776727933,52.95279940620868,21826.206767373253,89.06544157109964,1
Plant_380,22.575105143934547,78.26009713546937,48.90420759874329,6.135863898796694,42.23500859507,18328.608282283305,80.72252048237915,1
Plant_381,22.480834473457673,66.7792587133927,30.543616106840837,7.582528033903301,51.57127918990941,18240.75455333368,100.57811177097761,1
Plant_382,23.201822063667933,55.120885918542974,30.642736276574357,7.095274297171798,51.761898225026926,18140.683615238366,65.61588833205441,0
Plant_383,18.62831282707058,81.57308213265503,50.15681822324828,6.6062870153161075,43.331512830484364,17273.69098757608,74.84829100907982,1
Plant_384,23.422734934957717,53.94285076996662,44.270214726443236,7.013493131659866,51.97916667342076,25053.574503810356,78.73481103046049,1
Plant_385,22.722602015338907,67.42095372009307,45.4919549311738,7.052950212178654,43.92527712379693,22526.891981041706,84.3945269045799,1
Plant_386,25.451181359428624,62.99292580406492,33.62256997949896,6.218026255970878,45.95638007309977,20069.587935672123,92.67960487103089,1
Plant_387,26.025267927331477,73.01741289398798,41.54398928691349,6.091891377729017,43.13720864244915,24053.047257461003,79.75601432763844,1
Plant_388,30.628512517647657,75.61511196726853,31.136502835975435,6.539071531484824,35.673287102603474,15462.413104103372,65.77770350493793,0
Plant_389,27.85127151455815,60.320041490657665,58.3529761668718,6.930818062248972,51.45836470215384,16007.884606007221,88.42513896455004,1
Plant_390,23.26928903301279,52.46582129653817,60.52874002085629,6.569530199326709,55.85299436516338,13466.096803415938,87.54958766141965,1
Plant_391,22.304755985954927,64.59972142939117,17.30718206642859,5.711501758904501,55.14883596076372,17901.756379630137,60.58141340620594,0
Plant_392,26.47575751451952,53.22284630247894,31.05733709711385,6.098587778024579,58.19925252635234,20485.09558011426,79.96195866329201,1
Plant_393,21.039300378938073,80.13387247526623,22.552061173648813,6.463013568202811,53.243402100148685,20308.575733797003,64.09858169319702,0
Plant_394,30.49437629756306,61.36535331082737,35.249640983896526,6.4621671978370845,44.67274501783096,20448.025733179642,73.35348902497938,1
Plant_395,28.538320362163862,56.34678448687891,43.748430453144586,7.486271088394904,58.39663864431189,15766.829506801754,70.971910730372,1
Plant_396,23.592473043685885,61.84680305864909,23.25532170452205,5.807006028800501,36.42482460158065,22409.464227842065,88.09264698241986,1
Plant_397,19.860596412727368,46.52873710470303,31.172102803120303,6.752794620917937,40.993286174875195,20718.882554716994,81.16830174172183,1
Plant_398,29.061617122496237,50.28385961489349,29.940639418777522,7.244556554164145,40.357999285767555,22199.162844397993,67.14408999243972,0
Plant_399,24.656380464242147,72.00413907944426,48.10900994098416,7.635724872711398,60.8005605913931,14321.713467229845,88.80065962957342,1
Plant_400,28.713448935920386,53.43105721028604,46.04016505554375,6.297801288408019,59.42788514140076,20934.47257639337,65.66194176071585,0
Plant_401,20.216717023616898,49.5308901731806,34.1739366999412,6.7457147263601,54.87305237044995,16436.70428024742,83.30113790470944,1
Plant_402,23.201874931138683,65.36652752527286,47.65231308209097,6.784880178599323,60.71929865211797,18808.030242345914,71.85989330708445,1
Plant_403,25.01573109915455,71.85704154662997,36.79979873119102,6.597740865776645,41.20717217588012,21603.09469590915,76.3432291746948,1
Plant_404,25.140941781294227,67.18953310665067,40.9251733451092,6.450577399380347,53.485951198609804,20273.28081876774,85.04270748038384,1
Plant_405,23.649803585562267,69.96047685805816,70.10178135447805,6.717987694750023,48.74825571616836,17445.380060662043,85.21449399059529,1
Plant_406,26.868549797042498,52.43204911430539,65.10691577685522,5.233876957390157,58.46882103884914,20018.819468553254,93.3696907355596,1
Plant_407,21.797138711852217,45.78189333258156,25.506281446086035,6.841034745031315,48.847757674478025,15405.39405426907,79.17746300328547,1
Plant_408,24.57286154493612,75.01333651955487,57.44598626818762,6.563088951830983,46.15057111589919,23450.802187694888,83.06450862963341,1
Plant_409,25.360886895135696,56.77320161157864,57.170948317373885,6.388762551610867,55.4090851856099,19384.147941511248,75.62262677595675,1
Plant_410,26.543316502176246,57.49166983544953,27.776050668710724,7.523431097859779,58.76169167191233,23355.64983276598,81.81989882622797,1
Plant_411,27.13484463426667,73.28194141849058,57.28166465632291,6.162532990604724,43.31654805153198,18420.404938711872,84.39486048008511,1
Plant_412,21.626073724486393,65.5623000940066,68.06897877618829,6.298462005467485,49.38924328647624,18429.27203478025,79.01690152545623,1
Plant_413,20.397657487793133,64.55887772081607,28.16182790633379,7.495776651102367,39.41559366358347,17707.43964008646,61.96249515907503,0
Plant_414,28.83303046569553,81.65002344901083,31.237457684786044,6.083969347575072,25.019389825070604,22628.521795079225,83.31470896330896,1
Plant_415,25.996942035938776,53.564817696198574,60.26492200265254,6.224942358531731,52.00459631413729,17871.706528014573,83.64561477355457,1
Plant_416,22.75454039033034,69.27840128081237,49.07242966238472,6.426487288284575,56.08905356254632,21933.78629724553,73.19826523652048,1
Plant_417,29.653455926567567,60.570131248970846,53.27214412859285,6.920367241064775,52.620668090867255,18852.64280699213,67.15612963927485,0
Plant_418,25.347023902878576,62.68592278863257,50.10883824600745,6.603901253676657,30.50438282245633,14072.11010032514,94.75879150503965,1
Plant_419,28.53789155219148,75.28468426412532,50.86043881392216,5.853687326423868,46.491505699235255,18289.0577966406,84.91445510894403,1
Plant_420,25.202555444230327,65.07835756289624,25.102918075333754,6.233915718436405,27.816522399489187,16462.675356911455,77.7091896907829,1
Plant_421,31.18224377464596,65.38296079049633,60.70976559932173,6.196322783393894,63.69701107654185,20101.708171047012,68.62967116852512,0
Plant_422,30.266022527329614,70.72507337309803,62.5438498864166,6.461389477388477,39.139454178819136,16428.77679297653,71.78185171578654,1
Plant_423,24.253107554562778,56.350472704571146,41.559138838979585,6.712921829314914,62.55403609459896,22777.92530214385,93.02590396786232,1
Plant_424,27.914712852863065,51.607903326609936,44.34784575279206,6.709102877943986,59.45869643684146,19726.77241894092,81.37661940868045,1
Plant_425,26.936127848755444,49.55190805978967,22.03338746166417,5.611994122975799,40.994096474639385,19467.212015723784,74.49412932999293,1
Plant_426,29.105894672597046,40.33643410623998,52.71382134026752,7.031970493780428,38.672150487322554,21967.676413362748,85.09689231224657,1
Plant_427,22.105229618259685,80.56207129940321,53.58086162571216,6.626284422998312,53.50370216386338,22891.720802227588,71.85601812553676,1
Plant_428,27.05815437999532,48.96791634278317,44.067134745010335,7.192266023796953,41.55675962816929,19939.703744691044,95.00843030280379,1
Plant_429,28.175273460548762,57.78746376414228,61.86530039805754,6.7220991636453356,51.024846421582076,17686.39910135213,93.52800534896726,1
Plant_430,19.723781540730656,57.23186700111079,39.98884153530089,7.050661478867881,45.17172409193082,14678.091151663612,75.33425928797223,1
Plant_431,21.450224462002673,63.07406697809101,53.469088888404,6.733272655725063,32.18841585534366,17941.85072889446,73.7132975296914,1
Plant_432,18.882303466719698,68.15737212539297,29.705034919618264,7.173112878101374,27.69531980875541,18148.363260056114,53.8186680130772,0
Plant_433,24.191779496666328,68.60473488359746,44.64671773688643,6.761125318008889,52.26684248494597,20321.17235897689,65.18419228448631,0
